ID,Title,Permalink,"Attachment URL",Catégories,Régions,Villes,Slug,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
16950,"Auberge La galouine – Une auberge accueillante à Tadoussac",https://jaimelequebec.org/jmlq_lieu/auberge-la-galouine-une-auberge-accueillante-a-tadoussac/,,,,,auberge-la-galouine-une-auberge-accueillante-a-tadoussac,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16951,"Club de golf East Angus Inc.",https://jaimelequebec.org/jmlq_lieu/club-de-golf-east-angus-inc/,,,,,club-de-golf-east-angus-inc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16952,"Club de golf Duparquet",https://jaimelequebec.org/jmlq_lieu/club-de-golf-duparquet/,,,,,club-de-golf-duparquet,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16953,"Club de Golf du Mont-Orford",https://jaimelequebec.org/jmlq_lieu/club-de-golf-du-mont-orford/,,,,,club-de-golf-du-mont-orford,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16954,"CAMPING SAINT-ALPHONSE",https://jaimelequebec.org/jmlq_lieu/camping-saint-alphonse/,,,,,camping-saint-alphonse,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16955,"ÉCOGÎTE DE LA VIEILLE FERME",https://jaimelequebec.org/jmlq_lieu/ecogite-de-la-vieille-ferme/,,,,,ecogite-de-la-vieille-ferme,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16956,"AUBERGE LA BARRIÈRE",https://jaimelequebec.org/jmlq_lieu/auberge-la-barriere/,,,,,auberge-la-barriere,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16957,"BOIS ROND EXPÉRIENCE",https://jaimelequebec.org/jmlq_lieu/bois-rond-experience/,,,,,bois-rond-experience,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16958,"CAMP D'ACTION BIBLIQUE",https://jaimelequebec.org/jmlq_lieu/camp-daction-biblique/,,,,,camp-daction-biblique,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16959,"CAMP CLARET DU LAC ELGIN",https://jaimelequebec.org/jmlq_lieu/camp-claret-du-lac-elgin/,,,,,camp-claret-du-lac-elgin,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16960,"CAMP CHANSON DE PETITE-VALLÉE",https://jaimelequebec.org/jmlq_lieu/camp-chanson-de-petite-vallee/,,,,,camp-chanson-de-petite-vallee,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16961,"Camp ça glisse",https://jaimelequebec.org/jmlq_lieu/camp-ca-glisse/,,,,,camp-ca-glisse,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16962,"CAMP BRUCHÉSI",https://jaimelequebec.org/jmlq_lieu/camp-bruchesi/,,,,,camp-bruchesi,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16963,"Beatrice Ristorante",https://jaimelequebec.org/jmlq_lieu/beatrice-ristorante/,,,,,beatrice-ristorante,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16964,"LA CASA DU LAC",https://jaimelequebec.org/jmlq_lieu/la-casa-du-lac/,,,,,la-casa-du-lac,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16965,"FORÊT BAERA",https://jaimelequebec.org/jmlq_lieu/foret-baera/,,,,,foret-baera,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16966,"Goéliche Hôtel-Resto-Terrasse",https://jaimelequebec.org/jmlq_lieu/goeliche-hotel-resto-terrasse/,,,,,goeliche-hotel-resto-terrasse,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16967,"SUITES-SUR-LAC UNITÉ #1105",https://jaimelequebec.org/jmlq_lieu/suites-sur-lac-unite-1105/,,,,,suites-sur-lac-unite-1105,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16968,"CHALET ANNEMONTOIS",https://jaimelequebec.org/jmlq_lieu/chalet-annemontois/,,,,,chalet-annemontois,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16969,"CHALET ANGER-POIRIER",https://jaimelequebec.org/jmlq_lieu/chalet-anger-poirier/,,,,,chalet-anger-poirier,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16970,"L’ÉTOILE DE CHARLEVOIX",https://jaimelequebec.org/jmlq_lieu/letoile-de-charlevoix/,,,,,letoile-de-charlevoix,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16971,"CAMPING KINOJÉVIS",https://jaimelequebec.org/jmlq_lieu/camping-kinojevis/,,,,,camping-kinojevis,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16972,Chai-Yo,https://jaimelequebec.org/jmlq_lieu/chai-yo/,,,,,chai-yo,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16973,"Cerise Café Buvette",https://jaimelequebec.org/jmlq_lieu/cerise-cafe-buvette/,,,,,cerise-cafe-buvette,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16974,"COOP CAMPING DES COLIBRIS",https://jaimelequebec.org/jmlq_lieu/coop-camping-des-colibris/,,,,,coop-camping-des-colibris,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16975,"HÔTEL MONTFORT",https://jaimelequebec.org/jmlq_lieu/hotel-montfort/,,,,,hotel-montfort,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16976,"HÔTEL GRIFFINTOWN",https://jaimelequebec.org/jmlq_lieu/hotel-griffintown/,,,,,hotel-griffintown,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16977,"LUEUR DU NORD",https://jaimelequebec.org/jmlq_lieu/lueur-du-nord/,,,,,lueur-du-nord,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16978,"CHALET 290",https://jaimelequebec.org/jmlq_lieu/chalet-290/,,,,,chalet-290,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16979,"AUBERGE DES BOIS-FRANCS",https://jaimelequebec.org/jmlq_lieu/auberge-des-bois-francs/,,,,,auberge-des-bois-francs,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16980,"Anna e Tina - Buvette italienne",https://jaimelequebec.org/jmlq_lieu/anna-e-tina-buvette-italienne/,,,,,anna-e-tina-buvette-italienne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16981,"Parc de la Gorge de Coaticook / Vélo de montagne",https://jaimelequebec.org/jmlq_lieu/parc-de-la-gorge-de-coaticook-velo-de-montagne/,,,,,parc-de-la-gorge-de-coaticook-velo-de-montagne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16982,"AUBERGE LES TROIS SOEURS",https://jaimelequebec.org/jmlq_lieu/auberge-les-trois-soeurs/,,,,,auberge-les-trois-soeurs,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16983,"Chez Mathilde",https://jaimelequebec.org/jmlq_lieu/chez-mathilde/,,,,,chez-mathilde,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16984,"HÔTEL-MOTEL LA DIFFÉRENCE",https://jaimelequebec.org/jmlq_lieu/hotel-motel-la-difference/,,,,,hotel-motel-la-difference,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16985,"DOMAINE BEAUSITE",https://jaimelequebec.org/jmlq_lieu/domaine-beausite/,,,,,domaine-beausite,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16986,"HÔTEL MARINEAU SHAWINIGAN",https://jaimelequebec.org/jmlq_lieu/hotel-marineau-shawinigan/,,,,,hotel-marineau-shawinigan,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16987,"Bar à vin Héron",https://jaimelequebec.org/jmlq_lieu/bar-a-vin-heron/,,,,,bar-a-vin-heron,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16988,"STEPHANIE THEORET",https://jaimelequebec.org/jmlq_lieu/stephanie-theoret/,,,,,stephanie-theoret,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16989,"CHALET KABANA",https://jaimelequebec.org/jmlq_lieu/chalet-kabana/,,,,,chalet-kabana,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16990,"Café de la Vieille Forge - Théâtre de la Vieille forge de Petite-Vallée",https://jaimelequebec.org/jmlq_lieu/cafe-de-la-vieille-forge-theatre-de-la-vieille-forge-de-petite-vallee/,,,,,cafe-de-la-vieille-forge-theatre-de-la-vieille-forge-de-petite-vallee,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16991,"Auberge Aux Goglus Restaurant – Table gastronomique en Mauricie",https://jaimelequebec.org/jmlq_lieu/auberge-aux-goglus-restaurant-table-gastronomique-en-mauricie/,,,,,auberge-aux-goglus-restaurant-table-gastronomique-en-mauricie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16992,"Auberge aux Goglus Restaurant",https://jaimelequebec.org/jmlq_lieu/auberge-aux-goglus-restaurant/,,,,,auberge-aux-goglus-restaurant,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16993,"AUBERGE AUX DEUX PÈRES",https://jaimelequebec.org/jmlq_lieu/auberge-aux-deux-peres/,,,,,auberge-aux-deux-peres,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16994,"AUBERGE AUX DEUX LIONS",https://jaimelequebec.org/jmlq_lieu/auberge-aux-deux-lions/,,,,,auberge-aux-deux-lions,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16995,"AUBERGE AUX 3 LUCARNES",https://jaimelequebec.org/jmlq_lieu/auberge-aux-3-lucarnes/,,,,,auberge-aux-3-lucarnes,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16996,"AUBERGE AUTREMENT",https://jaimelequebec.org/jmlq_lieu/auberge-autrement/,,,,,auberge-autrement,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16997,"AUBERGE AU POSTE DE TRAITE",https://jaimelequebec.org/jmlq_lieu/auberge-au-poste-de-traite/,,,,,auberge-au-poste-de-traite,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16998,"Arbraska Rigaud",https://jaimelequebec.org/jmlq_lieu/arbraska-rigaud/,,,,,arbraska-rigaud,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
16999,"ILAALI - PRESTIGE CHARLEVOIX",https://jaimelequebec.org/jmlq_lieu/ilaali-prestige-charlevoix/,,,,,ilaali-prestige-charlevoix,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17000,"CAMPING DE LA MER",https://jaimelequebec.org/jmlq_lieu/camping-de-la-mer/,,,,,camping-de-la-mer,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17001,"HÔTEL LE GERMAIN MONTRÉAL",https://jaimelequebec.org/jmlq_lieu/hotel-le-germain-montreal/,,,,,hotel-le-germain-montreal,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17002,"LES CAMPSREP",https://jaimelequebec.org/jmlq_lieu/les-campsrep/,,,,,les-campsrep,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17003,"Bromont, montagne d'expériences / Parc aquatique",https://jaimelequebec.org/jmlq_lieu/bromont-montagne-dexperiences-parc-aquatique/,,,,,bromont-montagne-dexperiences-parc-aquatique,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17004,"CLUB BASQUE",https://jaimelequebec.org/jmlq_lieu/club-basque/,,,,,club-basque,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17005,"Amerispa Hilton Lac-Leamy",https://jaimelequebec.org/jmlq_lieu/amerispa-hilton-lac-leamy/,,,,,amerispa-hilton-lac-leamy,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17006,"Z'APPARTEMENT À LA CARTE",https://jaimelequebec.org/jmlq_lieu/zappartement-a-la-carte/,,,,,zappartement-a-la-carte,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17007,"LE BON VINGT",https://jaimelequebec.org/jmlq_lieu/le-bon-vingt/,,,,,le-bon-vingt,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17008,"Le Tap Room|Relais & Châteaux",https://jaimelequebec.org/jmlq_lieu/le-tap-roomrelais-chateaux/,,,,,le-tap-roomrelais-chateaux,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17009,"Découvrir le Québec | Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/decouvrir-le-quebec-bonjour-quebec/,,,,,decouvrir-le-quebec-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17010,"EUROPA LANCASHIRE",https://jaimelequebec.org/jmlq_lieu/europa-lancashire/,,,,,europa-lancashire,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17011,EuroClass,https://jaimelequebec.org/jmlq_lieu/euroclass/,,,,,euroclass,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17012,"EURO SPA CENTRE SANTÉ AUBERGE",https://jaimelequebec.org/jmlq_lieu/euro-spa-centre-sante-auberge/,,,,,euro-spa-centre-sante-auberge,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17013,"ÉTOILE 1520-2 - TREMBLANT PRESTIGE",https://jaimelequebec.org/jmlq_lieu/etoile-1520-2-tremblant-prestige/,,,,,etoile-1520-2-tremblant-prestige,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17014,"ÉTOILE 1520-11",https://jaimelequebec.org/jmlq_lieu/etoile-1520-11/,,,,,etoile-1520-11,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17015,"ÉTOILE 1510-4 - TREMBLANT PRESTIGE",https://jaimelequebec.org/jmlq_lieu/etoile-1510-4-tremblant-prestige/,,,,,etoile-1510-4-tremblant-prestige,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17016,"CAMPING PARC DE LA PÉNINSULE",https://jaimelequebec.org/jmlq_lieu/camping-parc-de-la-peninsule/,,,,,camping-parc-de-la-peninsule,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17017,"Accueil Chez St-Pierre | Chez Saint-Pierre",https://jaimelequebec.org/jmlq_lieu/accueil-chez-st-pierre-chez-saint-pierre/,,,,,accueil-chez-st-pierre-chez-saint-pierre,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17018,"LE VÉNUS",https://jaimelequebec.org/jmlq_lieu/le-venus/,,,,,le-venus,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17019,"CAMPING UNION - ANNIE",https://jaimelequebec.org/jmlq_lieu/camping-union-annie/,,,,,camping-union-annie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17020,"FAIRMONT LE CHÂTEAU MONTEBELLO",https://jaimelequebec.org/jmlq_lieu/fairmont-le-chateau-montebello/,,,,,fairmont-le-chateau-montebello,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17021,"Extéria Terrain d’aventures",https://jaimelequebec.org/jmlq_lieu/exteria-terrain-daventures/,,,,,exteria-terrain-daventures,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17022,"Excursions de Pêche Lac Témiscouata",https://jaimelequebec.org/jmlq_lieu/excursions-de-peche-lac-temiscouata/,,,,,excursions-de-peche-lac-temiscouata,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17023,"Normandin (Ste-Catherine-de-la-Jacques-Cartier)",https://jaimelequebec.org/jmlq_lieu/normandin-ste-catherine-de-la-jacques-cartier/,,,,,normandin-ste-catherine-de-la-jacques-cartier,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17024,"GINGO SHACK",https://jaimelequebec.org/jmlq_lieu/gingo-shack/,,,,,gingo-shack,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17025,"Ginger Resto-Bar",https://jaimelequebec.org/jmlq_lieu/ginger-resto-bar/,,,,,ginger-resto-bar,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17026,"Gibbys | Experience the Steaks & Seafood",https://jaimelequebec.org/jmlq_lieu/gibbys-experience-the-steaks-seafood/,,,,,gibbys-experience-the-steaks-seafood,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17027,"Giant Mascouche",https://jaimelequebec.org/jmlq_lieu/giant-mascouche/,,,,,giant-mascouche,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17028,"GESTION POURVOIRIE CLUB ROSSIGNOL",https://jaimelequebec.org/jmlq_lieu/gestion-pourvoirie-club-rossignol/,,,,,gestion-pourvoirie-club-rossignol,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17029,"GESTION MARC GAGNON INC.",https://jaimelequebec.org/jmlq_lieu/gestion-marc-gagnon-inc/,,,,,gestion-marc-gagnon-inc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17030,"GESTION IMMOBILIÈRE LTL",https://jaimelequebec.org/jmlq_lieu/gestion-immobiliere-ltl/,,,,,gestion-immobiliere-ltl,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17031,"GESTION IMMOBILIÈRE ADSTOCK - KL90B",https://jaimelequebec.org/jmlq_lieu/gestion-immobiliere-adstock-kl90b/,,,,,gestion-immobiliere-adstock-kl90b,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17032,"GESTION CÔTE DE LA BOUTEILLE INC.",https://jaimelequebec.org/jmlq_lieu/gestion-cote-de-la-bouteille-inc/,,,,,gestion-cote-de-la-bouteille-inc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17033,GERI,https://jaimelequebec.org/jmlq_lieu/geri/,,,,,geri,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17034,"CHALETS PRUNELLA",https://jaimelequebec.org/jmlq_lieu/chalets-prunella/,,,,,chalets-prunella,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17035,"CHALETS PRUNELLA",https://jaimelequebec.org/jmlq_lieu/chalets-prunella-2/,,,,,chalets-prunella-2,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17036,"CHALETS PLEIN BOIS",https://jaimelequebec.org/jmlq_lieu/chalets-plein-bois/,,,,,chalets-plein-bois,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17037,"CHALETS LE REFUGE SPA RIVIÈRE",https://jaimelequebec.org/jmlq_lieu/chalets-le-refuge-spa-riviere/,,,,,chalets-le-refuge-spa-riviere,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17038,"LA MAISON DU CAP",https://jaimelequebec.org/jmlq_lieu/la-maison-du-cap/,,,,,la-maison-du-cap,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17039,"Centre nautique de Notre-Dame-de-l'Île-Perrot",https://jaimelequebec.org/jmlq_lieu/centre-nautique-de-notre-dame-de-lile-perrot/,,,,,centre-nautique-de-notre-dame-de-lile-perrot,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17040,"Centre d'amusement Mégamaze (St-Jérôme)",https://jaimelequebec.org/jmlq_lieu/centre-damusement-megamaze-st-jerome/,,,,,centre-damusement-megamaze-st-jerome,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17041,"CAMPING DOMAINE DU CANYON DES PORTES DE L'ENFER",https://jaimelequebec.org/jmlq_lieu/camping-domaine-du-canyon-des-portes-de-lenfer/,,,,,camping-domaine-du-canyon-des-portes-de-lenfer,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17042,"DOMAINE ROMAN",https://jaimelequebec.org/jmlq_lieu/domaine-roman/,,,,,domaine-roman,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17043,"DOMAINE RIVIÈRE SACACOMIE",https://jaimelequebec.org/jmlq_lieu/domaine-riviere-sacacomie/,,,,,domaine-riviere-sacacomie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17044,Jatoba,https://jaimelequebec.org/jmlq_lieu/jatoba/,,,,,jatoba,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17045,"Jardins Herbes Orford",https://jaimelequebec.org/jmlq_lieu/jardins-herbes-orford/,,,,,jardins-herbes-orford,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17046,"Chez Baptiste sur Masson",https://jaimelequebec.org/jmlq_lieu/chez-baptiste-sur-masson/,,,,,chez-baptiste-sur-masson,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17047,"CHEZ ANNIE",https://jaimelequebec.org/jmlq_lieu/chez-annie/,,,,,chez-annie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17048,"HÔTEL MANOIR SUR LE CAP",https://jaimelequebec.org/jmlq_lieu/hotel-manoir-sur-le-cap/,,,,,hotel-manoir-sur-le-cap,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17049,"100 à B7 / Vélo",https://jaimelequebec.org/jmlq_lieu/100-a-b7-velo/,,,,,100-a-b7-velo,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17050,"CAMP MÈRE M.L. CLARAC",https://jaimelequebec.org/jmlq_lieu/camp-mere-m-l-clarac/,,,,,camp-mere-m-l-clarac,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17051,"Parc régional du Lac Taureau / Croisière sur le Lac Taureau et Lac Archambault",https://jaimelequebec.org/jmlq_lieu/parc-regional-du-lac-taureau-croisiere-sur-le-lac-taureau-et-lac-archambault/,,,,,parc-regional-du-lac-taureau-croisiere-sur-le-lac-taureau-et-lac-archambault,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17052,"Cristal du Lac - Économusée du prospecteur cristallier",https://jaimelequebec.org/jmlq_lieu/cristal-du-lac-economusee-du-prospecteur-cristallier/,,,,,cristal-du-lac-economusee-du-prospecteur-cristallier,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17053,"Au Petit Chalet (Grande-Allée)",https://jaimelequebec.org/jmlq_lieu/au-petit-chalet-grande-allee/,,,,,au-petit-chalet-grande-allee,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
